timestamp,Michigan St.,Purdue
2026-02-26T15:01:00Z,25.00,76.00
2026-02-26T15:02:00Z,25.00,76.00
2026-02-26T15:04:00Z,25.00,76.00
2026-02-26T15:05:00Z,25.00,76.00
2026-02-26T15:06:00Z,25.00,76.00
2026-02-26T15:07:00Z,25.00,76.00
2026-02-26T15:08:00Z,25.00,76.00
2026-02-26T15:09:00Z,25.00,76.00
2026-02-26T15:10:00Z,25.00,76.00
2026-02-26T15:11:00Z,25.00,76.00
2026-02-26T15:13:00Z,25.00,76.00
2026-02-26T15:14:00Z,25.00,76.00
2026-02-26T15:15:00Z,25.00,76.00
2026-02-26T15:17:00Z,25.00,76.00
2026-02-26T15:18:00Z,25.00,76.00
2026-02-26T15:19:00Z,25.00,76.00
2026-02-26T15:20:00Z,25.00,76.00
2026-02-26T15:21:00Z,25.00,76.00
2026-02-26T15:22:00Z,25.00,76.00
2026-02-26T15:24:00Z,25.00,76.00
2026-02-26T15:25:00Z,25.00,76.00
2026-02-26T15:26:00Z,25.00,76.00
2026-02-26T15:27:00Z,25.00,76.00
2026-02-26T15:28:00Z,25.00,76.00
2026-02-26T15:29:00Z,25.00,76.00
2026-02-26T15:30:00Z,25.00,76.00
2026-02-26T15:31:00Z,25.00,76.00
2026-02-26T15:32:00Z,25.00,76.00
2026-02-26T15:33:00Z,25.00,76.00
2026-02-26T15:34:00Z,25.00,76.00
2026-02-26T15:35:00Z,25.00,76.00
2026-02-26T15:36:00Z,25.00,76.00
2026-02-26T15:38:00Z,25.00,76.00
2026-02-26T15:39:00Z,25.00,76.00
2026-02-26T15:40:00Z,25.00,76.00
2026-02-26T15:42:00Z,25.00,76.00
2026-02-26T15:43:00Z,25.00,76.00
2026-02-26T15:44:00Z,25.00,76.00
2026-02-26T15:45:00Z,25.00,76.00
2026-02-26T15:46:00Z,24.00,76.00
2026-02-26T15:47:00Z,25.00,76.00
2026-02-26T15:48:00Z,25.00,76.00
2026-02-26T15:49:00Z,25.00,76.00
2026-02-26T15:50:00Z,25.00,76.00
2026-02-26T15:51:00Z,25.00,76.00
2026-02-26T15:52:00Z,25.00,76.00
2026-02-26T15:53:00Z,25.00,76.00
2026-02-26T15:54:00Z,25.00,76.00
2026-02-26T15:55:00Z,25.57,76.00
2026-02-26T15:56:00Z,26.00,76.00
2026-02-26T15:57:00Z,26.00,76.00
2026-02-26T15:58:00Z,26.00,76.00
2026-02-26T15:59:00Z,26.00,76.00
2026-02-26T16:00:00Z,26.00,76.00
2026-02-26T16:01:00Z,26.00,75.22
2026-02-26T16:02:00Z,26.00,76.00
2026-02-26T16:03:00Z,26.00,76.00
2026-02-26T16:04:00Z,26.00,76.00
2026-02-26T16:05:00Z,26.00,76.00
2026-02-26T16:06:00Z,26.00,76.00
2026-02-26T16:08:00Z,26.00,76.00
2026-02-26T16:09:00Z,26.00,76.00
2026-02-26T16:10:00Z,26.00,76.00
2026-02-26T16:11:00Z,26.00,76.00
2026-02-26T16:12:00Z,26.00,76.00
2026-02-26T16:13:00Z,25.48,76.00
2026-02-26T16:14:00Z,26.00,76.00
2026-02-26T16:16:00Z,26.00,75.00
2026-02-26T16:17:00Z,26.00,75.00
2026-02-26T16:18:00Z,26.00,75.00
2026-02-26T16:19:00Z,26.00,76.00
2026-02-26T16:20:00Z,26.00,76.00
2026-02-26T16:21:00Z,26.00,76.00
2026-02-26T16:22:00Z,26.00,76.00
2026-02-26T16:23:00Z,26.00,76.00
2026-02-26T16:24:00Z,26.00,76.00
2026-02-26T16:25:00Z,26.00,75.00
2026-02-26T16:26:00Z,26.00,75.00
2026-02-26T16:27:00Z,26.00,75.00
2026-02-26T16:28:00Z,26.00,75.00
2026-02-26T16:29:00Z,26.00,75.00
2026-02-26T16:30:00Z,26.00,76.00
2026-02-26T16:31:00Z,26.00,76.00
2026-02-26T16:32:00Z,26.00,76.00
2026-02-26T16:33:00Z,26.00,76.00
2026-02-26T16:34:00Z,26.00,76.00
2026-02-26T16:35:00Z,26.00,76.00
2026-02-26T16:36:00Z,26.00,76.00
